can_transact,can_select,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,removed,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,region,team_join_date,has_temporary_code,opta_code,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,mng_win,mng_draw,mng_loss,mng_underdog_win,mng_underdog_draw,mng_clean_sheets,mng_goals_scored,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90,full_name,position
True,False,0.0,0.0,243557,0,0,0,0,0,3,0.0,0.0,0,Moussa,0.0,34,False,Permanent transfer to Al Ittihad,2024-07-26T08:50:40.300928Z,6.5,243557.jpg,0.0,False,Diaby,0.0,False,,u,2,7,0,0,0,3388,0,0.0,0.0,Diaby,,,False,p243557,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,755,328,755,328,755,328,755,328,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,43,23,748,325,755,328,661,271,0.0,0.0,Moussa Diaby,Midfielder
True,False,0.0,0.0,165659,0,0,0,0,0,2,0.0,0.0,0,Diego Carlos,0.0,35,False,loaned to Fenerbahçe,2025-01-03T19:30:08.711012Z,4.5,165659.jpg,2.1,False,Santos Silva,0.3,False,,u,2,7,21,50956,0,91011,127,0.0,4.7,Diego Carlos,30.0,2022-06-10,False,p165659,828,0,0,2,15,0,0,0,1,0,0,1,69,150.6,9.2,54.0,21.5,8,0.64,0.08,0.72,11.88,0,0,0,0,0,0,0,268,99,414,139,268,82,328,109,,,,,,,0.07,0.0,0.01,0.08,1.29,1.63,364,56,590,227,253,80,298,110,0.87,0.22,Diego Carlos Santos Silva,Defender
True,True,,,101188,0,0,1,-1,2,2,3.0,3.0,1,Lucas,3.0,36,False,,,4.6,101188.jpg,2.6,False,Digne,6.9,False,,a,2,7,63,1681566,1323,1236510,931,0.7,13.7,Digne,73.0,2022-01-13,False,p101188,1759,0,4,3,29,0,0,0,3,0,0,6,277,388.2,455.0,103.0,94.8,21,0.77,2.96,3.73,23.64,0,0,0,0,0,0,0,91,35,36,7,199,45,79,10,2.0,,2.0,,,,0.04,0.0,0.15,0.19,1.21,1.48,347,48,87,20,168,54,52,18,1.07,0.15,Lucas Digne,Defender
True,False,0.0,0.0,461421,0,0,0,0,0,3,0.0,0.0,0,Lewis,0.0,37,False,Permanent transfer to West Bromwich Albion,2024-08-07T08:21:33.016106Z,5.0,461421.jpg,0.0,False,Dobbin,0.0,False,,u,2,7,0,0,0,285,0,0.0,0.0,Dobbin,,,False,p461421,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,737,317,736,318,730,315,737,317,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,219,136,717,307,739,319,749,324,0.0,0.0,Lewis Dobbin,Midfielder
True,True,100.0,100.0,476344,0,0,-3,3,0,4,0.4,0.4,0,Jhon,0.4,38,False,,2024-12-27T00:30:09.111478Z,5.7,476344.jpg,2.6,False,Durán,2.4,False,,a,2,7,53,1375716,340,1253489,6054,0.1,9.3,Duran,48.0,2023-01-23,False,p476344,622,7,0,2,14,0,0,0,3,1,0,9,222,273.8,68.9,334.0,67.5,4,5.11,0.24,5.35,9.94,0,0,0,0,0,0,0,165,19,270,31,56,20,128,21,,,,,,,0.74,0.0,0.03,0.77,1.44,2.03,94,25,356,39,176,22,124,19,0.58,0.29,Jhon Durán,Forward
True,True,,,462492,0,0,0,0,0,1,0.0,0.0,0,Joe,0.0,39,False,,,4.0,462492.jpg,0.0,False,Gauci,0.7,False,,a,2,7,0,63347,9,62760,72,0.0,0.0,Gauci,13.0,2024-02-01,False,p462492,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,565,62,548,44,511,30,565,62,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,644,54,476,54,575,62,235,33,0.0,0.0,Joe Gauci,Goalkeeper
True,True,,,123354,0,0,-1,1,0,2,0.0,0.0,0,Kortney,0.0,40,False,,,3.9,123354.jpg,0.0,False,Hause,0.6,False,,a,2,7,0,55652,134,62735,98,0.0,0.0,Hause,241.0,2019-07-01,False,p123354,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,530,179,507,175,466,160,530,179,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,710,234,428,130,541,180,250,95,0.0,0.0,Kortney Hause,Defender
True,False,0.0,0.0,469247,0,0,-1,1,0,3,0.0,0.0,0,Samuel,0.0,41,False,Season long loan to Bologna,2024-08-29T11:07:04.555253Z,5.4,469247.jpg,0.0,False,Iling-Junior,0.0,False,,u,2,7,0,342,0,6717,1,0.0,0.0,Iling Jr,,,False,p469247,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,748,324,748,325,745,323,748,324,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,138,82,735,317,749,325,635,261,0.0,0.0,Samuel Iling-Junior,Midfielder
True,True,100.0,100.0,226944,0,0,0,0,0,3,2.0,2.0,1,Boubacar,2.0,42,False,,2024-11-11T16:00:06.089849Z,5.0,226944.jpg,1.8,False,Kamara,0.0,False,,a,2,7,27,6267,48,4402,23,0.4,5.4,Kamara,73.0,2022-06-11,False,p226944,977,0,0,2,17,0,0,0,2,0,0,1,161,190.8,103.0,33.0,32.8,12,0.23,0.29,0.52,13.18,0,0,0,0,0,0,0,242,107,227,140,305,164,269,135,,,,,,,0.02,0.0,0.03,0.05,1.21,1.57,208,128,155,65,305,140,568,221,1.11,0.18,Boubacar Kamara,Midfielder
True,False,0.0,0.0,465390,0,0,0,0,0,2,0.0,0.0,0,Kaine,0.0,43,False,Has joined Preston North End for the rest of the season,2024-08-09T11:14:21.895838Z,4.0,465390.jpg,0.0,False,Kesler-Hayden,0.0,False,,u,2,7,0,0,0,1631,0,0.0,0.0,Kesler-Hayden,,,False,p465390,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,568,197,551,193,514,182,568,197,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,647,182,479,157,578,197,696,233,0.0,0.0,Kaine Kesler-Hayden,Defender
True,True,100.0,100.0,199798,0,0,-1,1,2,2,2.8,2.8,1,Ezri,2.8,44,False,,2024-11-21T08:30:08.587167Z,4.4,199798.jpg,2.3,False,Konsa Ngoyo,6.5,False,,a,2,7,50,1006131,734,1567095,680,0.6,11.4,Konsa,241.0,2019-07-11,False,p199798,1845,1,0,2,33,0,0,0,0,0,0,5,230,324.8,79.8,81.0,48.6,22,0.59,0.40,0.99,25.30,0,0,0,0,0,0,0,135,50,256,70,222,59,208,65,,,,,,,0.03,0.0,0.02,0.05,1.23,1.61,491,90,100,26,216,66,55,19,1.07,0.1,Ezri Konsa Ngoyo,Defender
True,True,100.0,100.0,441302,0,0,-5,5,0,2,1.0,1.0,0,Ian,1.0,45,False,,2024-11-14T10:00:07.838636Z,4.5,441302.jpg,1.1,False,Maatsen,1.2,False,,a,2,7,18,80066,80,324486,151,0.2,4.0,Maatsen,152.0,2024-06-28,False,p441302,400,0,1,0,8,0,0,0,2,0,0,0,60,101.2,154.1,86.0,34.2,3,0.17,1.32,1.49,6.30,0,0,0,0,0,0,0,323,118,173,38,214,54,261,81,,,,,,,0.04,0.0,0.3,0.34,1.42,1.8,384,67,254,71,403,131,189,76,0.68,0.0,Ian Maatsen,Defender
True,False,0.0,0.0,462381,0,0,0,0,0,1,0.0,0.0,0,Filip,0.0,46,False,Has joined MK Dons for the rest of the season,2024-07-18T09:50:40.812599Z,4.0,462381.jpg,0.0,False,Marschall,0.0,False,,u,2,7,0,0,0,85,0,0.0,0.0,Marschall,,,False,p462381,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,564,61,547,43,510,29,564,61,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,643,53,475,53,574,61,754,76,0.0,0.0,Filip Marschall,Goalkeeper
True,True,100.0,100.0,98980,0,0,0,0,1,1,2.6,2.6,1,Emiliano,2.6,47,False,,2025-01-11T01:30:08.408211Z,5.0,98980.jpg,2.7,False,Martínez Romero,11.3,False,,a,2,7,64,1203293,2192,1444224,1430,0.5,12.8,Martinez,10.0,2020-09-16,False,p98980,2059,0,0,3,35,0,1,0,2,0,59,2,254,507.4,0.0,0.0,50.8,24,0.00,0.01,0.01,27.92,0,0,0,0,0,0,0,33,10,729,75,723,71,199,11,,,,,,,0.0,2.58,0.0,0.0,1.22,1.53,194,8,111,10,156,26,30,6,1.05,0.13,Emiliano Martínez Romero,Goalkeeper
True,True,100.0,100.0,122806,0,0,-3,3,0,3,0.4,0.4,0,John,0.4,48,False,,2025-01-04T19:30:07.992156Z,5.2,122806.jpg,2.1,False,McGinn,0.6,False,,a,2,7,43,94945,112,256820,66,0.1,8.3,McGinn,243.0,2018-08-08,False,p122806,1304,0,3,3,23,0,0,0,4,0,0,1,185,135.6,330.7,153.0,61.8,17,1.90,1.95,3.85,18.06,0,0,0,0,0,0,0,285,126,70,54,140,91,149,88,,,,,,,0.13,0.0,0.13,0.26,1.25,1.59,160,95,349,166,260,115,239,72,1.17,0.21,John McGinn,Midfielder
True,True,0.0,0.0,149484,0,0,-1,1,1,2,0.0,0.0,0,Tyrone,2.6,49,False,Knee injury - Expected back 15 Feb,2025-01-27T01:00:08.420699Z,4.4,149484.jpg,2.7,False,Mings,0.1,False,,i,2,7,16,21521,2,18986,270,0.6,3.6,Mings,241.0,2019-07-08,False,p149484,467,0,0,1,5,0,0,0,1,0,0,3,71,104.2,26.7,20.0,15.1,5,0.21,0.06,0.27,4.93,0,0,0,0,0,0,0,319,116,348,114,345,115,359,119,,,,,,,0.04,0.0,0.01,0.05,0.95,0.96,483,85,108,30,150,44,423,147,0.96,0.19,Tyrone Mings,Defender
True,True,,,578545,0,0,-1,1,0,2,0.0,0.0,0,Kosta,0.0,50,False,,,3.9,578545.jpg,1.0,False,Nedeljković,0.8,False,,a,2,7,4,255901,66,230615,102,0.0,1.0,Nedeljkovic,190.0,2024-01-22,False,p578545,114,0,0,0,3,0,0,0,0,0,0,0,12,22.2,6.7,0.0,2.9,0,0.00,0.02,0.02,2.11,0,0,0,0,0,0,0,424,149,420,145,483,167,446,153,,,,,,,0.0,0.0,0.02,0.02,1.67,2.37,736,250,447,139,413,137,228,85,0.0,0.0,Kosta Nedeljković,Defender
True,True,100.0,100.0,111782,0,0,0,0,0,1,0.0,0.0,0,Robin,0.0,51,False,,2024-10-18T16:30:05.894923Z,4.5,111782.jpg,1.0,False,Olsen,0.1,False,,a,2,7,1,10553,24,14290,31,0.0,0.2,Olsen,206.0,2022-06-10,False,p111782,45,0,0,0,1,0,0,0,0,0,2,0,3,17.6,0.0,0.0,1.8,0,0.00,0.00,0.00,0.79,0,0,0,0,0,0,0,437,38,634,69,616,62,468,38,,,,,,,0.0,4.0,0.0,0.0,1.58,2.0,362,14,588,74,447,40,430,62,0.0,0.0,Robin Olsen,Goalkeeper
True,True,0.0,0.0,244954,0,0,-3,3,0,2,0.0,0.0,0,Pau,0.0,52,False,Foot injury - Expected back 08 Mar,2024-12-30T23:30:08.107053Z,4.2,244954.jpg,1.8,False,Torres,0.7,False,,i,2,7,32,233289,3,313863,233,0.0,7.6,Pau,200.0,2023-07-12,False,p244954,1549,0,0,2,29,0,0,0,1,0,0,0,162,261.2,55.5,94.0,41.2,18,0.51,0.34,0.85,22.52,0,0,0,0,0,0,0,172,65,300,88,206,50,232,73,,,,,,,0.03,0.0,0.02,0.05,1.31,1.68,596,152,533,201,296,96,231,87,1.05,0.12,Pau Torres,Defender
True,True,100.0,100.0,232653,0,0,-1,1,0,3,3.6,3.6,1,Jacob,3.6,53,False,,2024-11-10T23:00:07.265497Z,5.4,232653.jpg,2.6,False,Ramsey,0.3,False,,a,2,7,41,57440,254,67109,72,0.7,7.6,Ramsey,241.0,2019-02-12,False,p232653,987,1,2,1,20,0,0,0,1,0,0,3,179,164.0,168.1,158.0,49.3,11,1.19,1.54,2.73,13.31,0,0,0,0,0,0,0,257,113,158,107,137,89,206,106,,,,,,,0.11,0.0,0.14,0.25,1.21,1.82,132,78,61,27,175,74,314,99,1.0,0.09,Jacob Ramsey,Midfielder
True,True,100.0,100.0,244850,0,0,6,-6,3,3,1.6,1.6,0,Morgan,1.6,54,False,,2024-12-30T23:30:08.155716Z,5.6,244850.jpg,4.2,False,Rogers,24.0,False,,a,2,7,96,4639827,6535,2928191,3747,0.3,17.1,Rogers,241.0,2024-02-01,False,p244850,1844,6,5,4,27,0,0,0,8,0,0,11,306,416.4,407.1,393.0,121.8,23,3.63,3.03,6.66,24.24,0,0,0,0,0,0,0,66,21,48,39,48,29,40,27,,,,,,,0.18,0.0,0.15,0.33,1.18,1.32,97,62,197,89,42,22,13,4,1.12,0.2,Morgan Rogers,Midfielder
True,False,0.0,0.0,248164,0,0,0,0,0,1,0.0,0.0,0,Viljami,0.0,55,False,Permanent transfer to Celtic,2024-07-18T09:43:21.242291Z,4.0,248164.jpg,0.0,False,Sinisalo,0.0,False,,u,2,7,0,0,0,78,0,0.0,0.0,Sinisalo,,,False,p248164,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,558,59,539,39,502,25,558,59,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,635,49,468,50,568,59,756,77,0.0,0.0,Viljami Sinisalo,Goalkeeper
True,False,0.0,0.0,514315,0,0,0,0,0,2,0.0,0.0,0,Lino,0.0,56,False,Loaned to  Bristol Rovers,2024-08-16T11:50:34.812830Z,4.0,514315.jpg,0.0,False,da Cruz Sousa,0.1,False,,u,2,7,0,0,0,18726,4,0.0,0.0,Sousa,,,False,p514315,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,579,206,563,203,528,194,579,206,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,662,195,491,167,589,206,536,187,0.0,0.0,Lino da Cruz Sousa,Defender
True,True,,,166989,0,0,0,0,0,3,3.0,3.0,1,Youri,3.0,57,False,,,5.5,166989.jpg,2.7,False,Tielemans,1.0,False,,a,2,7,65,261655,264,262985,214,0.5,11.8,Tielemans,21.0,2023-06-14,False,p166989,1985,1,4,3,31,0,0,1,4,0,0,6,412,457.2,670.5,139.0,126.7,24,2.13,4.03,6.16,25.35,0,0,0,0,0,0,0,52,17,6,5,160,99,35,23,1.0,,,,2.0,,0.1,0.0,0.18,0.28,1.15,1.41,107,66,97,40,162,66,206,62,1.09,0.14,Youri Tielemans,Midfielder
True,True,100.0,100.0,178301,0,0,-1,1,4,4,4.8,4.8,1,Ollie,4.8,58,False,,2024-12-11T15:00:06.857766Z,8.9,178301.jpg,4.8,False,Watkins,17.0,False,,a,2,7,116,3483891,7743,5261111,2548,0.5,13.0,Watkins,241.0,2020-09-09,False,p178301,1628,10,5,6,29,0,0,0,0,0,0,18,393,486.8,257.2,784.0,151.1,20,11.24,1.39,12.63,21.00,0,0,0,0,0,0,0,42,6,98,8,7,4,15,5,,,,,1.0,,0.62,0.0,0.08,0.7,1.16,1.6,9,3,29,7,18,7,24,5,1.11,0.33,Ollie Watkins,Forward
True,True,50.0,50.0,449871,0,0,-2,2,0,3,0.3,0.3,0,Amadou,0.6,233,False,Hamstring injury - 50% chance of playing,2025-01-18T23:00:08.337643Z,4.8,449871.jpg,2.5,False,Onana,2.3,False,,d,2,7,40,1438804,14,1455055,576,0.1,8.3,Onana,21.0,2024-07-22,False,p449871,1033,2,0,2,20,0,0,0,4,0,0,5,188,218.4,83.2,180.0,48.3,14,1.85,0.23,2.08,17.53,0,0,0,0,0,0,0,209,85,251,154,123,81,209,107,,,,,,,0.16,0.0,0.02,0.18,1.53,1.74,316,204,313,151,186,78,125,40,1.22,0.17,Amadou Onana,Midfielder
True,True,,,515597,0,0,0,0,0,2,0.4,0.4,1,Lamare,0.4,598,False,,,4.0,515597.jpg,0.8,False,Bogarde,0.3,False,,a,2,7,4,55832,71,48249,42,0.1,1.0,Bogarde,152.0,2021-01-07,False,p515597,300,0,0,0,7,0,0,0,1,0,0,0,12,52.4,29.1,9.0,9.0,4,0.04,0.11,0.15,3.10,0,0,0,0,0,0,0,377,130,340,111,379,131,391,131,,,,,,,0.01,0.0,0.03,0.04,0.93,2.1,663,196,329,95,497,170,326,119,1.2,0.0,Lamare Bogarde,Defender
True,True,,,514287,0,0,0,0,0,2,0.0,0.0,0,Sil,0.0,640,False,,,4.0,514287.jpg,0.0,False,Swinkels,0.1,False,,a,2,7,0,8445,6,6763,13,0.0,0.0,Swinkels,152.0,2021-01-07,False,p514287,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,578,205,562,202,527,193,578,205,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,661,194,490,166,588,205,491,172,0.0,0.0,Sil Swinkels,Defender
True,True,,,516159,0,0,0,0,0,1,0.0,0.0,0,Oliwier,0.0,641,False,,,4.0,516159.jpg,0.0,False,Zych,0.6,False,,a,2,7,0,82485,7,44947,67,0.0,0.0,Zych,172.0,2021-01-07,False,p516159,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,580,67,564,49,529,35,580,67,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,664,59,492,59,590,67,256,40,0.0,0.0,Oliwier Zych,Goalkeeper
True,True,,,537403,0,0,0,0,0,3,0.0,0.0,0,Kadan,0.0,656,False,,,4.5,537403.jpg,0.0,False,Young,0.2,False,,a,2,7,0,57110,67,43615,70,0.0,0.0,Young,241.0,2022-12-10,False,p537403,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,686,285,683,288,668,281,686,285,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,443,278,640,255,694,289,351,114,0.0,0.0,Kadan Young,Midfielder
True,True,,,577731,0,0,0,0,0,3,0.0,0.0,0,Ben,0.0,679,False,,,4.5,577731.jpg,0.0,False,Broggio,0.0,False,,a,2,7,0,1648,9,1108,1,0.0,0.0,Broggio,241.0,2024-09-23,False,p577731,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,702,296,698,298,684,292,701,295,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,460,290,655,266,709,300,694,292,0.0,0.0,Ben Broggio,Midfielder
True,True,,,559962,0,0,0,0,0,3,0.0,0.0,0,Jamaldeen,0.0,710,False,,,4.5,559962.jpg,0.0,False,Jimoh,0.0,False,,a,2,7,0,222,4,94,6,0.0,0.0,Jimoh,241.0,2024-09-23,False,p559962,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,697,294,693,296,679,290,696,293,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,454,287,650,264,704,298,746,321,0.0,0.0,Jamaldeen Jimoh,Midfielder
True,True,,,204646,0,0,0,0,0,3,0.3,0.3,0,Donyell,0.3,725,False,,,5.5,204646.jpg,1.0,False,Malen,0.1,False,,a,2,7,1,7841,96,2194,89,0.1,0.2,Malen,152.0,2025-01-14,False,p204646,25,0,0,0,1,0,0,0,0,0,0,0,3,3.0,0.5,7.0,1.1,0,0.03,0.00,0.03,0.46,0,0,0,0,0,0,0,485,227,460,233,389,207,480,226,,,,,,,0.11,0.0,0.0,0.11,1.66,3.6,109,68,365,177,479,224,527,198,0.0,0.0,Donyell Malen,Midfielder
True,True,,,606798,0,0,0,0,0,2,0.5,0.5,1,Andrés,0.5,731,False,,,4.5,606798.jpg,1.0,False,García,0.0,False,,a,2,7,1,843,46,140,7,0.1,0.2,A. Garcia,200.0,2025-01-21,False,p606798,34,0,0,0,1,0,0,0,0,0,0,0,-2,0.0,0.0,0.0,0.0,1,0.00,0.00,0.00,0.15,0,0,0,0,0,0,0,710,247,707,247,693,245,710,247,,,,,,,0.0,0.0,0.0,0.0,0.4,2.65,470,76,324,91,459,161,684,229,2.65,0.0,Andrés García,Defender
True,True,,,100037568,0,0,0,0,0,5,2.0,2.0,0,Unai,2.0,737,False,,,0.8,100037568.jpg,0.0,False,Emery,2.7,False,,a,2,7,4,1457,372,1886,134,2.5,5.0,Emery,200.0,2022-11-01,False,man37569,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,1,0,0,0,0,1,511,6,487,6,446,6,511,6,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,748,11,152,14,522,6,315,4,0.0,0.0,Unai Emery,
True,False,0.0,0.0,232980,0,0,-2,2,0,2,0.0,0.0,0,Max,0.0,59,False,Season-long loan to Valencia,2025-01-17T08:27:29.985824Z,4.3,232980.jpg,2.7,False,Aarons,0.1,False,,u,3,91,8,12506,0,26740,64,0.0,1.9,Aarons,241.0,2023-08-10,False,p232980,84,0,0,1,0,0,0,0,0,0,0,0,31,13.2,3.2,0.0,1.7,1,0.00,0.01,0.01,0.28,0,0,0,0,0,0,0,449,162,436,155,580,228,469,162,,,,,,,0.0,0.0,0.01,0.01,0.3,0.0,567,129,545,209,149,43,412,144,1.07,1.07,Max Aarons,Defender
True,True,100.0,100.0,200785,0,0,-1,1,0,3,4.6,3.1,2,Tyler,3.6,60,False,,2024-12-30T23:30:08.175231Z,4.9,200785.jpg,2.3,False,Adams,0.1,False,,a,3,91,32,9480,195,4587,50,0.7,6.5,Adams,229.0,2023-08-20,False,p200785,861,0,3,3,14,0,0,0,4,0,0,1,156,212.8,105.3,41.0,36.0,9,0.79,0.22,1.01,14.13,0,0,0,0,0,0,0,213,88,224,138,285,156,254,129,,,,,,,0.08,0.0,0.02,0.1,1.48,1.46,253,161,58,24,223,98,506,185,0.94,0.31,Tyler Adams,Midfielder
True,False,0.0,0.0,444180,0,0,0,0,0,3,0.0,0.0,0,Jaidon,0.0,61,False,Season long loan to Burnley,2024-08-30T09:46:29.420148Z,4.5,444180.jpg,0.0,False,Anthony,0.1,False,,u,3,91,0,8381,0,45843,13,0.0,0.0,Anthony,,,False,p444180,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,649,256,646,259,628,251,649,256,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,385,238,601,224,658,260,460,167,0.0,0.0,Jaidon Anthony,Midfielder
True,True,100.0,100.0,111317,0,0,-1,1,0,3,3.8,2.3,2,David,2.8,62,False,,2024-08-12T14:30:04.440536Z,4.9,111317.jpg,2.1,False,Brooks,0.0,False,,a,3,91,36,7083,59,4849,18,0.6,7.3,Brooks,244.0,2018-07-01,False,p111317,561,2,1,1,7,0,0,0,3,0,0,2,155,139.2,169.3,202.0,50.4,6,1.63,1.40,3.03,9.80,0,0,0,0,0,0,0,283,124,155,106,107,70,201,104,,,,,,,0.26,0.0,0.22,0.48,1.57,1.12,243,153,103,42,256,112,560,216,0.96,0.16,David Brooks,Midfielder
True,True,100.0,100.0,158499,0,0,-1,1,0,3,3.4,1.9,1,Ryan,2.4,63,False,,2025-01-12T22:30:08.539614Z,4.9,158499.jpg,2.4,False,Christie,0.2,False,,a,3,91,56,34847,58,41443,64,0.5,11.4,Christie,243.0,2021-08-31,False,p158499,1750,1,2,8,22,0,0,0,9,0,0,2,325,371.4,412.5,205.0,99.1,21,1.68,2.00,3.68,24.89,0,0,0,0,0,0,0,101,36,46,37,103,67,74,49,4.0,,,,,,0.09,0.0,0.1,0.19,1.28,1.13,246,154,127,51,204,89,374,124,1.08,0.41,Ryan Christie,Midfielder
True,True,100.0,100.0,155408,0,0,0,0,0,3,3.2,1.7,2,Lewis,2.2,64,False,,2024-11-30T22:00:07.304760Z,5.0,155408.jpg,2.6,False,Cook,0.2,False,,a,3,91,59,54841,61,52487,58,0.4,11.8,Cook,241.0,2016-07-08,False,p155408,1941,1,3,4,26,0,0,0,5,0,0,2,337,411.6,538.8,78.0,102.8,21,0.60,2.79,3.39,29.33,0,0,0,0,0,0,0,69,22,24,19,235,131,63,41,1.0,,2.0,,,,0.03,0.0,0.13,0.16,1.36,1.21,196,119,144,60,172,71,394,136,0.97,0.19,Lewis Cook,Midfielder
True,True,0.0,0.0,168636,0,0,-1,1,0,4,0.0,0.0,0,Enes,0.2,65,False,Knee injury - Unknown return date,2025-01-09T16:30:08.243030Z,5.4,168636.jpg,1.9,False,Ünal,0.1,False,,i,3,91,32,46755,1,44411,87,0.0,5.9,Enes Ünal,219.0,2024-07-01,False,p168636,330,2,1,2,3,0,0,0,2,0,0,4,97,104.0,56.1,207.0,35.9,2,2.73,0.26,2.99,6.38,0,0,0,0,0,0,0,320,27,298,34,102,29,256,31,,,4.0,,,,0.74,0.0,0.07,0.81,1.74,0.82,126,37,414,47,290,35,470,65,0.55,0.55,Enes Ünal,Forward
True,False,0.0,0.0,441240,0,0,0,0,0,3,0.0,0.0,0,Romain,0.0,66,False,Loaned to Brest,2024-08-20T12:15:06.505689Z,5.0,441240.jpg,0.0,False,Faivre,0.0,False,,u,3,91,0,23,0,1446,0,0.0,0.0,Faivre,,,False,p441240,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,735,316,734,317,728,314,735,316,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,216,134,715,306,737,318,713,301,0.0,0.0,Romain Faivre,Midfielder
True,False,0.0,0.0,424044,0,0,0,0,0,3,0.0,0.0,0,Hamed,0.0,67,False,Season long loan to A.J.Auxerre,2024-08-29T11:07:43.785266Z,4.5,424044.jpg,0.0,False,Traorè,0.0,False,,u,3,91,0,3525,0,19140,7,0.0,0.0,H.Traorè,,,False,p424044,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,648,255,645,258,627,250,648,255,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,380,237,600,223,657,259,544,207,0.0,0.0,Hamed Traorè,Midfielder
